,股票简称,昨收,前连板,昨开,昨首停,昨封单,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
000504.SZ,南华生物,4.98120301,2,4.135338345864657,2020-06-22 09:34:00,309919.0,20200622,False,False,5.0134,5.0298,5.0325,-1.932,4.9645,-5.01879699,-0.005396990000000379
600884.SH,杉杉股份,6.6782307,2,7.892454466608848,2020-06-22 09:43:45,,20200622,False,False,-5.6911,-4.2241,4.6805,1.3758,1.0178,-3.3217692999999997,-9.012869299999998
300841.SZ,康华生物,10.0,5,10.002696144513328,2020-06-23 09:30:00,3591900.0,20200623,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300842.SZ,帝科股份,10.0,3,9.996404171161457,2020-06-23 09:30:00,4572589.0,20200623,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
605166.SH,聚合顺,10.0,3,10.008136696501225,2020-06-23 09:30:00,10277801.0,20200623,True,False,10.0,10.0,-3.1174,-9.2114,0.0695,0.0,16.8826
300824.SZ,北鼎股份,10.0,2,10.042735042735057,2020-06-23 09:30:00,10810286.0,20200623,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600318.SH,新力金融,10.0,2,3.383458646616536,2020-06-23 09:33:45,4438800.0,20200623,False,True,10.0,-10.0,10.0,10.0,-3.9971,0.0,16.0029
000504.SZ,南华生物,5.01342883,3,1.7009847806624843,2020-06-23 09:35:45,352100.0,20200623,False,False,5.0298,5.0325,-1.932,4.9645,4.0541,-4.98657117,0.04322882999999944
000155.SZ,川能动力,0.0,2,2.5145067698259167,2020-06-23 09:36:30,,20200623,False,False,-7.1567,2.2917,0.4073,1.8256,7.1713,-10.0,-17.1567
300841.SZ,康华生物,10.0,6,10.000000000000014,2020-06-24 09:30:00,2809596.0,20200624,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300842.SZ,帝科股份,10.0,4,10.00326904217064,2020-06-24 09:30:00,4750488.0,20200624,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
605166.SH,聚合顺,10.0,4,9.985207100591714,2020-06-24 09:30:00,9142648.0,20200624,True,False,10.0,-3.1174,-9.2114,0.0695,-2.1528,0.0,6.8826
300824.SZ,北鼎股份,10.0,3,9.999999999999995,2020-06-24 09:30:00,9839547.0,20200624,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
002305.SZ,南国置业,10.0,2,10.04016064257028,2020-06-24 09:30:00,37390598.0,20200624,True,False,9.854,-9.6346,10.0,-2.0067,-3.0717,0.0,9.854
600238.SH,海南椰岛,5.00927644,3,5.009276437847875,2020-06-24 09:30:15,3168548.0,20200624,False,True,4.947,-4.2088,-4.9209,-3.8817,-0.3846,-4.99072356,-0.043723560000000106
000504.SZ,南华生物,5.02983802,4,4.94458653026428,2020-06-24 09:32:15,1556589.0,20200624,False,False,5.0325,-1.932,4.9645,4.0541,2.0924,-4.97016198,0.06233801999999944
600318.SH,新力金融,10.0,3,6.75213675213676,2020-06-24 09:36:00,6519900.0,20200624,False,False,-10.0,10.0,10.0,-3.9971,0.0,0.0,6.0029
002571.SZ,德力股份,10.0,2,-0.9950248756218988,2020-06-24 09:54:45,10220368.0,20200624,False,False,-9.3514,-6.6556,-4.0998,0.1859,-2.0408,0.0,-9.3514
300841.SZ,康华生物,10.0,7,9.998885918003559,2020-06-29 09:30:00,5189394.0,20200629,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
000504.SZ,南华生物,5.03246753,5,5.032467532467526,2020-06-29 09:30:00,1435158.0,20200629,True,False,-1.932,4.9645,4.0541,2.0924,-3.1802,-4.96753247,-6.8995324700000005
300842.SZ,帝科股份,10.0,5,10.014858841010415,2020-06-29 09:30:00,3314929.0,20200629,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
605166.SH,聚合顺,10.0,5,10.020174848688637,2020-06-29 09:30:00,11611669.0,20200629,True,False,-3.1174,-9.2114,0.0695,-2.1528,3.4067,0.0,-3.1174
300824.SZ,北鼎股份,10.0,4,9.973521624007068,2020-06-29 09:30:00,9036461.0,20200629,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600238.SH,海南椰岛,4.94699647,4,4.9469964664310995,2020-06-29 09:30:00,2957196.0,20200629,True,False,-4.2088,-4.9209,-3.8817,-0.3846,-1.7375,-5.05300353,-9.26180353
002305.SZ,南国置业,9.8540146,3,9.854014598540129,2020-06-29 09:30:00,59385500.0,20200629,True,False,-9.6346,10.0,-2.0067,-3.0717,3.169,-0.1459854000000007,-9.780585400000001
002571.SZ,德力股份,-9.35143288,3,7.0889894419306145,2020-06-29 09:30:30,,20200629,False,True,-6.6556,-4.0998,0.1859,-2.0408,2.0833,-19.35143288,-26.00703288
300612.SZ,宣亚国际,10.0,2,-2.733118971061092,2020-06-29 13:49:47,415450.0,20200629,False,False,10.0,5.9449,4.1066,-10.0,8.7655,0.0,10.0
300841.SZ,康华生物,10.0,8,10.00151921810908,2020-06-30 09:30:00,3601047.0,20200630,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
000504.SZ,南华生物,-1.93199382,6,5.0231839258114395,2020-06-30 09:30:00,,20200630,True,False,4.9645,4.0541,2.0924,-3.1802,-4.9635,-11.93199382,-6.9674938200000005
300842.SZ,帝科股份,10.0,6,9.994597514856821,2020-06-30 09:30:00,3954837.0,20200630,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300824.SZ,北鼎股份,10.0,5,10.03210272873194,2020-06-30 09:30:00,7765060.0,20200630,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300464.SZ,星徽股份,10.0,2,10.025062656641598,2020-06-30 09:30:00,7288262.0,20200630,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
002740.SZ,爱迪尔,10.0,2,3.389830508474564,2020-06-30 09:34:00,3842939.0,20200630,False,True,10.0,10.0,10.0,10.0,-0.9474,0.0,39.0526
600586.SH,金晶科技,10.0,2,6.508875739644977,2020-06-30 09:37:15,17730283.0,20200630,False,False,2.957,-1.3055,-7.1429,1.1396,5.9155,0.0,2.957
300612.SZ,宣亚国际,10.0,3,-1.3518450858604347,2020-06-30 11:09:45,292990.0,20200630,False,False,5.9449,4.1066,-10.0,8.7655,1.0458,0.0,5.9449
300791.SZ,仙乐健康,10.0,2,2.642080638502823,2020-06-30 13:36:19,50200.0,20200630,False,False,-3.6652,4.0255,1.1609,-1.234,-1.4993,0.0,-3.6652
300841.SZ,康华生物,10.0,9,9.999079274468281,2020-07-01 09:30:00,2583235.0,20200701,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300842.SZ,帝科股份,10.0,7,9.995088408644401,2020-07-01 09:30:00,3282036.0,20200701,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300824.SZ,北鼎股份,10.0,6,9.992706053975194,2020-07-01 09:30:00,5970546.0,20200701,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300464.SZ,星徽股份,10.0,3,10.022779043280185,2020-07-01 09:30:00,8452996.0,20200701,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
000408.SZ,藏格矿业,-2.34741784,2,5.00782472613459,2020-07-01 09:30:00,,20200701,True,False,1.6026,-1.8927,0.1608,-0.8026,-0.8091,-12.34741784,-10.74481784
002210.SZ,飞马国际,5.15463918,2,5.154639175257737,2020-07-01 09:30:00,10167306.0,20200701,True,False,4.902,2.8037,3.6364,-4.386,-2.7523,-4.84536082,0.056639180000000344
600956.SH,新天绿能,10.0,2,9.920634920634921,2020-07-01 09:30:00,26754441.0,20200701,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
603087.SH,甘李药业,10.0,2,10.000000000000002,2020-07-01 09:30:00,6567067.0,20200701,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002740.SZ,爱迪尔,10.0,3,10.015408320493057,2020-07-01 09:30:15,4027962.0,20200701,False,True,10.0,10.0,10.0,-0.9474,2.9756,0.0,29.052599999999998
002613.SZ,北玻股份,10.0,2,9.598214285714278,2020-07-01 09:31:15,10392879.0,20200701,False,False,-4.8682,10.0,6.2016,-2.0073,-1.676,0.0,-4.8682
300612.SZ,宣亚国际,5.94486881,4,4.915310528063769,2020-07-01 10:38:56,,20200701,False,False,4.1066,-10.0,8.7655,1.0458,5.0837,-4.05513119,0.051468810000000254
300841.SZ,康华生物,10.0,10,9.998325939566413,2020-07-02 09:30:00,2340795.0,20200702,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300842.SZ,帝科股份,10.0,8,10.002232641214565,2020-07-02 09:30:00,2650087.0,20200702,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300824.SZ,北鼎股份,10.0,7,10.013262599469494,2020-07-02 09:30:00,7950859.0,20200702,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300464.SZ,星徽股份,10.0,4,10.006901311249134,2020-07-02 09:30:00,6301950.0,20200702,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
002210.SZ,飞马国际,4.90196078,3,4.901960784313729,2020-07-02 09:30:00,12542544.0,20200702,True,False,2.8037,3.6364,-4.386,-2.7523,0.9434,-5.09803922,-2.2943392200000003
600956.SH,新天绿能,10.0,3,9.927797833935015,2020-07-02 09:30:00,14406773.0,20200702,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
603087.SH,甘李药业,10.0,3,9.99728088461887,2020-07-02 09:30:00,4543279.0,20200702,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
000796.SZ,凯撒旅业,10.0,2,10.017421602787458,2020-07-02 09:30:00,8337469.0,20200702,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002176.SZ,江特电机,-3.2967033,2,4.945054945054937,2020-07-02 09:30:00,,20200702,True,False,4.5455,1.087,-1.0753,-2.1739,1.1111,-13.2967033,-8.7512033
300839.SZ,博汇股份,10.0,2,10.01941747572815,2020-07-02 09:30:00,2214480.0,20200702,True,False,10.0,10.0,1.7503,-1.8349,5.1402,0.0,10.0
600606.SH,绿地控股,10.0,2,10.000000000000009,2020-07-02 09:30:00,24306831.0,20200702,True,False,6.4171,10.0,-1.1416,-0.8083,10.0,0.0,6.4171
601399.SH,国机重装,5.09803922,2,4.117647058823529,2020-07-02 09:32:30,5302294.0,20200702,False,True,-3.3582,0.1931,-1.7341,5.098,0.5597,-4.90196078,-8.26016078
300620.SZ,光库科技,10.0,2,5.304212168486737,2020-07-02 09:38:15,800958.0,20200702,False,False,1.6664,5.0915,-2.7211,0.8699,2.2151,0.0,1.6664
600859.SH,王府井,10.0,2,4.6488227007446215,2020-07-02 09:39:01,4127195.0,20200702,False,False,10.0,10.0,7.0457,4.6893,-1.7539,0.0,27.0457
002740.SZ,爱迪尔,10.0,4,4.481792717086839,2020-07-02 11:29:47,3578000.0,20200702,False,False,10.0,10.0,-0.9474,2.9756,-0.3096,0.0,19.052599999999998
300841.SZ,康华生物,10.0,11,9.998858577787935,2020-07-03 09:30:00,3475504.0,20200703,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300846.SZ,首都在线,10.0,2,9.925093632958808,2020-07-03 09:30:00,28221023.0,20200703,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300117.SZ,嘉寓股份,10.11904762,2,10.119047619047628,2020-07-03 09:30:00,9994425.0,20200703,True,False,6.4865,-5.0761,-1.3369,0.542,-2.965,0.11904761999999991,6.60554762
601878.SH,浙商证券,10.0,2,10.008340283569636,2020-07-03 09:30:00,35646602.0,20200703,True,False,10.0,10.0,10.0,10.0,4.7101,0.0,44.7101
000796.SZ,凯撒旅业,10.0,3,9.976247030878858,2020-07-03 09:30:00,12811122.0,20200703,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
603087.SH,甘李药业,10.0,4,10.003295978905735,2020-07-03 09:30:00,3856815.0,20200703,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
300839.SZ,博汇股份,10.0,3,9.989410518884581,2020-07-03 09:30:00,2049423.0,20200703,True,False,10.0,1.7503,-1.8349,5.1402,-3.6111,0.0,10.0
002210.SZ,飞马国际,2.80373832,4,4.672897196261686,2020-07-03 09:30:00,,20200703,True,False,3.6364,-4.386,-2.7523,0.9434,4.6729,-7.19626168,-3.55986168
300464.SZ,星徽股份,10.0,5,9.974905897114189,2020-07-03 09:30:00,2563000.0,20200703,True,False,10.0,10.0,10.0,10.0,1.2471,0.0,10.0
300824.SZ,北鼎股份,10.0,8,10.006027727546716,2020-07-03 09:30:00,9136363.0,20200703,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300842.SZ,帝科股份,10.0,9,10.006088897909478,2020-07-03 09:30:00,2544687.0,20200703,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600956.SH,新天绿能,10.0,4,10.016420361247953,2020-07-03 09:30:00,16335047.0,20200703,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002334.SZ,英威腾,0.3875969,2,5.813953488372089,2020-07-03 09:30:45,,20200703,False,True,0.3861,10.0,0.5245,-0.6957,-1.2259,-9.6124031,-9.226303099999999
600606.SH,绿地控股,6.4171123,3,6.550802139037423,2020-07-03 09:33:00,,20200703,False,False,10.0,-1.1416,-0.8083,10.0,0.1105,-3.5828876999999997,5.275512300000001
002650.SZ,加加食品,4.99075786,2,4.251386321626609,2020-07-03 09:36:45,2923797.0,20200703,False,False,-0.8803,1.9538,5.0523,5.0,5.0794,-5.00924214,-5.88954214
002740.SZ,爱迪尔,10.0,5,6.4968152866242015,2020-07-03 09:40:00,4694700.0,20200703,False,False,10.0,-0.9474,2.9756,-0.3096,4.4513,0.0,9.0526
603069.SH,海汽集团,10.0,2,3.5160905840286043,2020-07-03 10:22:01,578100.0,20200703,False,False,10.0,10.0,1.1664,10.0,10.0,0.0,21.1664
002049.SZ,紫光国微,10.0,2,3.373849823923661,2020-07-03 10:35:01,293400.0,20200703,False,False,10.0,10.0,2.9362,10.0,-2.7589,0.0,22.9362
600859.SH,王府井,10.0,3,8.946212952799124,2020-07-03 13:01:17,933149.0,20200703,False,False,10.0,7.0457,4.6893,-1.7539,1.3046,0.0,17.0457
300841.SZ,康华生物,10.0,12,9.999654110892036,2020-07-06 09:30:00,2935521.0,20200706,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
601519.SH,大智慧,10.0,2,10.030706243602872,2020-07-06 09:30:00,20643840.0,20200706,True,False,10.0,10.0,3.1514,-7.079,-0.5613,0.0,23.1514
000698.SZ,沈阳化工,10.0,2,9.919571045576397,2020-07-06 09:30:00,17933399.0,20200706,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600827.SH,百联股份,10.0,2,9.994447529150456,2020-07-06 09:30:00,10678440.0,20200706,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
601878.SH,浙商证券,10.0,3,10.007581501137228,2020-07-06 09:30:00,51467063.0,20200706,True,False,10.0,10.0,10.0,4.7101,-2.3727,0.0,34.7101
300846.SZ,首都在线,10.0,3,10.051107325383303,2020-07-06 09:30:00,18275681.0,20200706,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600918.SH,中泰证券,10.0,2,10.012755102040819,2020-07-06 09:30:00,20135028.0,20200706,True,False,10.0,9.5364,-2.3088,-2.905,1.3692,0.0,19.5364
600961.SH,株冶集团,10.0,2,9.943977591036415,2020-07-06 09:30:00,1743997.0,20200706,True,False,10.0,4.8611,3.7528,-9.1489,2.1077,0.0,14.8611
300839.SZ,博汇股份,10.0,4,10.012836970474972,2020-07-06 09:30:00,2055019.0,20200706,True,False,1.7503,-1.8349,5.1402,-3.6111,1.1527,0.0,1.7503
000796.SZ,凯撒旅业,10.0,4,10.007199424046068,2020-07-06 09:30:00,10551054.0,20200706,True,False,10.0,10.0,10.0,10.0,7.2865,0.0,47.286500000000004
603087.SH,甘李药业,10.0,5,9.999999999999996,2020-07-06 09:30:00,3768362.0,20200706,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600956.SH,新天绿能,10.0,5,10.0,2020-07-06 09:30:00,9696708.0,20200706,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
300824.SZ,北鼎股份,10.0,9,10.027397260273963,2020-07-06 09:30:00,7985731.0,20200706,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300842.SZ,帝科股份,10.0,10,9.99999999999999,2020-07-06 09:30:00,1807509.0,20200706,True,False,10.0,10.0,10.0,10.0,-5.8999,0.0,10.0
300843.SZ,胜蓝股份,10.0,2,10.031545741324932,2020-07-06 09:30:00,4164888.0,20200706,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
002958.SZ,青农商行,10.0,2,9.489051094890502,2020-07-06 09:30:45,25663475.0,20200706,False,True,10.0,7.994,3.9106,-6.8548,-1.8759,0.0,17.994
300464.SZ,星徽股份,10.0,6,8.271534512264685,2020-07-06 09:31:45,2037255.0,20200706,False,False,10.0,10.0,10.0,1.2471,-7.2363,0.0,10.0
600999.SH,招商证券,10.0,2,6.511102747459543,2020-07-06 09:32:45,6908900.0,20200706,False,False,-2.7369,4.9947,-4.2211,,,0.0,-2.7369
601788.SH,光大证券,10.0,2,9.98573466476461,2020-07-06 09:34:00,15114763.0,20200706,False,False,7.3065,10.0,10.0,-5.8608,5.3414,0.0,7.3065
000732.SZ,泰禾集团,10.0,2,0.6289308176100634,2020-07-06 09:35:00,5803869.0,20200706,False,False,3.0,-6.6574,-2.9718,-1.2251,1.3953,0.0,3.0
603069.SH,海汽集团,10.0,3,4.4962080173347685,2020-07-06 09:40:15,3156800.0,20200706,False,False,10.0,1.1664,10.0,10.0,10.0,0.0,11.1664
600109.SH,国金证券,10.0,2,7.455197132616494,2020-07-06 09:42:52,9210971.0,20200706,False,False,3.9088,6.6458,-3.1158,-4.9757,1.7241,0.0,3.9088
002049.SZ,紫光国微,10.0,3,6.371992151192814,2020-07-06 09:43:54,1932692.0,20200706,False,False,10.0,2.9362,10.0,-2.7589,4.4574,0.0,12.9362
002500.SZ,山西证券,10.0,2,5.632040050062569,2020-07-06 09:46:24,19462399.0,20200706,False,False,3.2992,4.9559,-2.7282,-0.863,2.938,0.0,3.2992
600859.SH,王府井,10.0,4,3.9248295360053205,2020-07-06 09:50:47,2573832.0,20200706,False,False,7.0457,4.6893,-1.7539,1.3046,-0.6236,0.0,7.0457
601066.SH,中信建投,9.85324948,2,2.3899371069182402,2020-07-06 09:51:17,,20200706,False,False,-4.2748,7.2967,-0.9662,-5.2533,1.5842,-0.14675051999999944,-4.421550519999999
300294.SZ,博雅生物,10.0,2,6.499780412823894,2020-07-06 10:08:50,605138.0,20200706,False,False,-0.9982,-0.5848,7.931,-1.7478,1.1859,0.0,-0.9982
002740.SZ,爱迪尔,10.0,6,5.092592592592586,2020-07-06 10:46:24,2978867.0,20200706,False,False,-0.9474,2.9756,-0.3096,4.4513,-7.1358,0.0,-0.9474
601099.SH,太平洋,10.0,2,5.684754521963818,2020-07-06 11:18:06,22436750.0,20200706,False,False,4.9296,10.0,-2.2358,-6.237,1.3304,0.0,4.9296
600864.SH,哈投股份,10.0,2,4.120879120879119,2020-07-06 13:02:25,2575380.0,20200706,False,False,-3.8702,5.8442,-2.6994,2.0177,2.1014,0.0,-3.8702
600075.SH,新疆天业,10.0,2,0.8517887563884127,2020-07-06 14:38:31,2058417.0,20200706,False,False,10.0,1.5471,2.0776,-3.7992,10.0,0.0,11.5471
300841.SZ,康华生物,10.0,13,9.999371108735303,2020-07-07 09:30:00,2118200.0,20200707,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300845.SZ,捷安高科,10.0,2,9.989258861439309,2020-07-07 09:30:00,3233060.0,20200707,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600918.SH,中泰证券,10.0,3,10.02898550724638,2020-07-07 09:30:00,13924949.0,20200707,True,False,9.5364,-2.3088,-2.905,1.3692,4.9525,0.0,9.5364
600827.SH,百联股份,10.0,3,9.994952044422012,2020-07-07 09:30:00,25152235.0,20200707,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
300843.SZ,胜蓝股份,10.0,3,9.977064220183475,2020-07-07 09:30:00,4974942.0,20200707,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
002958.SZ,青农商行,10.0,3,9.9502487562189,2020-07-07 09:30:00,62447154.0,20200707,True,False,7.994,3.9106,-6.8548,-1.8759,0.2941,0.0,7.994
000698.SZ,沈阳化工,10.0,3,10.000000000000004,2020-07-07 09:30:00,18881002.0,20200707,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
601878.SH,浙商证券,10.0,4,9.993108201240531,2020-07-07 09:30:00,84819984.0,20200707,True,False,10.0,10.0,4.7101,-2.3727,2.1772,0.0,24.7101
300846.SZ,首都在线,10.0,4,10.061919504643967,2020-07-07 09:30:00,17047214.0,20200707,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600075.SH,新疆天业,10.0,3,10.061919504643967,2020-07-07 09:30:00,8292281.0,20200707,True,False,1.5471,2.0776,-3.7992,10.0,-8.9744,0.0,1.5471
603633.SH,徕木股份,10.0,2,9.983896940418678,2020-07-07 09:30:00,3694060.0,20200707,True,False,7.5159,0.1816,-5.0295,,,0.0,7.5159
000796.SZ,凯撒旅业,10.0,5,10.0130890052356,2020-07-07 09:30:00,13884242.0,20200707,True,False,10.0,10.0,10.0,7.2865,-10.0,0.0,37.286500000000004
603087.SH,甘李药业,10.0,6,10.003404834865508,2020-07-07 09:30:00,3440238.0,20200707,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600956.SH,新天绿能,10.0,6,10.040705563093614,2020-07-07 09:30:00,11089498.0,20200707,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
300464.SZ,星徽股份,10.0,7,10.0103734439834,2020-07-07 09:30:00,3187846.0,20200707,True,False,10.0,10.0,1.2471,-7.2363,3.9419,0.0,10.0
300842.SZ,帝科股份,10.0,11,9.996645420999666,2020-07-07 09:30:00,1450490.0,20200707,True,False,10.0,10.0,10.0,-5.8999,10.0,0.0,10.0
300824.SZ,北鼎股份,10.0,10,10.00996015936256,2020-07-07 09:30:00,7231390.0,20200707,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
002049.SZ,紫光国微,10.0,4,9.99906112102149,2020-07-07 09:30:00,1192923.0,20200707,True,False,2.9362,10.0,-2.7589,4.4574,-5.8182,0.0,2.9362
603429.SH,集友股份,10.0,2,9.995076317085186,2020-07-07 09:30:15,2458099.0,20200707,False,True,10.0,0.3052,-10.0,-5.3189,1.9995,0.0,10.3052
601519.SH,大智慧,10.0,3,8.837209302325574,2020-07-07 09:30:30,6276520.0,20200707,False,False,10.0,3.1514,-7.079,-0.5613,1.6935,0.0,13.1514
601788.SH,光大证券,7.30652832,3,9.814094249891912,2020-07-07 09:30:30,,20200707,False,False,10.0,10.0,-5.8608,5.3414,-2.552,-2.69347168,11.445728319999997
603069.SH,海汽集团,10.0,4,8.32102412604629,2020-07-07 09:30:45,3236047.0,20200707,False,False,1.1664,10.0,10.0,10.0,10.0,0.0,1.1664
601001.SH,晋控煤业,5.41586074,2,7.543520309477751,2020-07-07 09:31:15,,20200707,False,False,3.4862,8.156,-6.7213,-0.5272,0.7067,-4.58413926,-1.0979392599999995
600961.SH,株冶集团,10.0,3,6.369426751592357,2020-07-07 09:31:30,768294.0,20200707,False,False,4.8611,3.7528,-9.1489,2.1077,2.5229,0.0,4.8611
002128.SZ,电投能源,7.40019474,2,5.9396299902629135,2020-07-07 09:33:15,,20200707,False,False,4.2611,10.0,-3.2411,0.8987,2.753,-2.59980526,1.6612947399999998
600859.SH,王府井,7.04566072,5,8.10402177199879,2020-07-07 09:33:15,,20200707,False,False,4.6893,-1.7539,1.3046,-0.6236,-3.8194,-2.95433928,1.7349607200000001
000851.SZ,高鸿股份,3.06122449,2,4.0816326530612095,2020-07-07 09:46:23,,20200707,False,False,1.9802,2.9126,1.6038,-0.5571,-4.1083,-6.93877551,-4.95857551
002740.SZ,爱迪尔,-0.94736842,7,0.5263157894736917,2020-07-07 09:56:57,,20200707,False,False,2.9756,-0.3096,4.4513,-7.1358,-10.0,-10.94736842,-7.97176842
300085.SZ,银之杰,2.6566416,2,4.561403508771931,2020-07-07 10:58:38,,20200707,False,False,10.0,10.0,10.0,-1.9809,-4.491,-7.3433584,2.6566416000000004
600109.SH,国金证券,3.90879479,3,4.234527687296419,2020-07-07 11:01:38,,20200707,False,False,6.6458,-3.1158,-4.9757,1.7241,2.3854,-6.09120521,0.5545947900000003
002797.SZ,第一创业,10.0,2,4.281009879253574,2020-07-07 11:12:34,7234724.0,20200707,False,False,10.0,10.0,-6.7657,-1.0619,4.3828,0.0,13.234300000000001
601099.SH,太平洋,4.92957746,3,4.225352112676071,2020-07-07 14:19:54,,20200707,False,False,10.0,-2.2358,-6.237,1.3304,-0.4376,-5.07042254,2.69377746
601696.SH,中银证券,5.84878745,2,8.737517831669042,2020-07-07 14:22:46,,20200707,False,False,10.0,5.5743,10.0,-2.1624,4.3127,-4.15121255,11.42308745
000987.SZ,越秀金控,5.43905636,2,6.815203145478381,2020-07-07 14:28:35,,20200707,False,False,10.0,10.0,10.0,3.6415,10.0,-4.56094364,29.080556360000003
300841.SZ,康华生物,10.0,14,9.999428277399812,2020-07-08 09:30:00,2018094.0,20200708,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
603429.SH,集友股份,10.0,3,10.004476275738583,2020-07-08 09:30:00,1160806.0,20200708,True,False,0.3052,-10.0,-5.3189,1.9995,-10.0,0.0,0.3052
300845.SZ,捷安高科,10.0,3,9.993489583333334,2020-07-08 09:30:00,2136997.0,20200708,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300206.SZ,理邦仪器,10.0,2,9.986625055728943,2020-07-08 09:30:00,1219580.0,20200708,True,False,10.0,-0.9948,0.1116,-9.7398,-0.2883,0.0,10.0
300378.SZ,鼎捷软件,10.0,2,10.005920663114255,2020-07-08 09:30:00,9457186.0,20200708,True,False,10.0,10.0,8.7633,10.0,-10.0,0.0,10.0
300741.SZ,华宝股份,10.0,2,9.994426899498425,2020-07-08 09:30:00,2620231.0,20200708,True,False,10.0,-4.7904,2.8705,10.0,-10.0,0.0,10.0
603301.SH,振德医疗,10.0,2,9.998591747641168,2020-07-08 09:30:00,1976959.0,20200708,True,False,10.0,10.0,-2.2431,-10.0,-2.3572,0.0,17.7569
